game_id,subject_id,session_id,study_name,grade,DOB,age,sex,DOT,score,Item1_Acc,Item2_Acc,Item3_Acc,Item4_Acc,Item5_Acc,Item6_Acc,Item7_Acc,Item8_Acc,Item9_Acc,Item10_Acc,Item11_Acc,Item12_Acc,Item13_Acc,Item14_Acc,Item15_Acc,Item16_Acc,Item17_Acc,Item18_Acc,Item19_Acc,Item20_Acc,Item21_Acc,Item22_Acc,Item23_Acc,Item24_Acc,Item25_Acc,Item26_Acc,Item27_Acc,Item28_Acc,Item29_Acc,Item30_Acc,Item31_Acc,Item32_Acc,Item33_Acc,Item34_Acc,Item35_Acc,Item36_Acc,Item37_Acc,Item38_Acc,Item39_Acc,Item40_Acc,Item41_Acc,Item42_Acc,Item43_Acc,Item44_Acc,Item45_Acc,Item46_Acc,Item47_Acc,Item48_Acc,Item49_Acc
594,7023,.,"Goodstart Phase 1",.,2010-05-24,4,2,"2014-11-25 09:35:57",38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,.,1,1,1,.,1,1,1,.,1,.,.,1,.,.,.,.,.,1,1,.,1,1,0,0,1,1,0
523,7022,.,"Goodstart Phase 1",.,2010-09-05,4,1,"2014-11-25 08:57:25",28,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,1,.,.,.,1,1,1,.,1,.,1,.,1,.,1,.,.,1,.,.,1,.,.,.,.,.,.,.,1,.,0,0,0,0,0
593,7022,.,"Goodstart Phase 1",.,2010-09-05,4,1,"2014-11-25 08:57:25",28,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,1,.,.,.,1,1,1,.,1,.,1,.,1,.,1,.,.,1,.,.,1,.,.,.,.,.,.,.,1,.,0,0,0,0,0
522,7029,.,"Goodstart Phase 1",.,2011-01-06,3,1,"2014-11-25 08:35:34",21,1,1,1,1,1,1,1,.,1,1,.,1,.,.,1,.,1,1,1,.,1,.,.,.,1,1,1,1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
592,7029,.,"Goodstart Phase 1",.,2011-01-06,3,1,"2014-11-25 08:35:34",21,1,1,1,1,1,1,1,.,1,1,.,1,.,.,1,.,1,1,1,.,1,.,.,.,1,1,1,1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
591,7026,.,"Goodstart Phase 1",.,2010-12-27,3,2,"2014-11-25 08:15:56",26,1,1,1,1,1,1,1,1,1,1,.,1,.,.,1,1,1,1,1,1,1,1,.,1,1,1,.,.,1,1,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
521,7026,.,"Goodstart Phase 1",.,2010-12-27,3,2,"2014-11-25 08:15:56",26,1,1,1,1,1,1,1,1,1,1,.,1,.,.,1,1,1,1,1,1,1,1,.,1,1,1,.,.,1,1,.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
590,7034,.,"Goodstart Phase 1",.,2010-12-10,3,1,"2014-11-24 16:01:51",33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,.,1,.,.,.,.,1,.,.,.,.,.,.,.,.,0,0,0,0,0
437,4026,.,"Goodstart Phase 1",.,.,2,1,"2014-11-24 15:22:33",15,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
436,4076,.,"Goodstart Phase 1",.,2012-04-16,2,2,"2014-11-24 14:53:11",12,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
589,7015,.,"Goodstart Phase 1",.,2011-11-06,3,2,"2014-11-24 12:46:11",28,1,1,1,1,1,1,1,1,1,.,.,1,1,1,.,1,1,1,1,1,1,1,.,1,1,1,.,.,1,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,1,0
435,4070,.,"Goodstart Phase 1",.,2010-01-14,4,1,"2014-11-24 11:57:47",29,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
588,7027,.,"Goodstart Phase 1",.,.,.,1,"2014-11-24 11:57:05",22,1,1,1,1,1,1,1,.,1,.,.,1,.,1,1,1,1,.,1,1,1,.,.,.,1,.,.,1,1,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0
587,7020,.,"Goodstart Phase 1",.,2011-11-11,3,2,"2014-11-24 11:38:40",147,1,1,1,1,1,1,.,.,1,1,1,1,1,.,1,1,1,.,1,1,1,.,.,1,.,1,.,.,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0
586,7009,.,"Goodstart Phase 1",.,2011-11-11,3,1,"2014-11-24 11:17:55",11,1,1,.,1,1,1,1,.,.,.,.,.,.,.,.,1,1,.,1,.,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
434,4073,.,"Goodstart Phase 1",.,2009-11-17,5,1,"2014-11-24 11:13:19",26,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
585,7038,.,"Goodstart Phase 1",.,2011-07-16,3,1,"2014-11-24 10:51:14",9,.,1,.,1,1,.,1,.,.,.,.,.,.,.,.,.,1,.,1,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
433,4072,.,"Goodstart Phase 1",.,2009-08-11,5,2,"2014-11-24 10:36:48",25,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
584,7041,.,"Goodstart Phase 1",.,2010-12-14,3,2,"2014-11-24 10:27:47",21,1,1,1,1,1,.,1,1,1,.,.,.,.,.,1,.,1,1,1,1,1,.,1,1,.,.,.,.,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0
583,7042,.,"Goodstart Phase 1",.,2011-04-04,3,1,"2014-11-24 10:07:41",19,1,1,1,1,1,1,1,.,1,1,.,1,.,.,1,1,1,.,.,1,1,.,.,.,.,.,1,.,.,1,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
432,4005,.,"Goodstart Phase 1",.,2009-10-21,5,1,"2014-11-24 10:04:34",39,1,1,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
582,7017,.,"Goodstart Phase 1",.,2010-07-12,4,1,"2014-11-24 09:46:40",32,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,.,1,.,.,1,1,1,.,1,1,1,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,0,1,0,1,0
431,4030,.,"Goodstart Phase 1",.,2011-02-15,3,2,"2014-11-24 09:44:34",17,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
581,7025,.,"Goodstart Phase 1",.,2011-05-06,3,2,"2014-11-24 09:23:41",37,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,.,1,1,1,.,1,.,.,.,.,.,1,.,.,.,.,.,1,.,1,0,1,1,0
430,4069,.,"Goodstart Phase 1",.,2010-01-23,4,2,"2014-11-24 09:19:35",49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
429,4063,.,"Goodstart Phase 1",.,2011-02-03,3,1,"2014-11-21 14:09:14",19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
428,4060,.,"Goodstart Phase 1",.,2010-10-30,4,1,"2014-11-21 12:36:57",42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
580,3041,.,"Goodstart Phase 1",.,2009-05-19,5,2,"2014-11-21 11:14:34",38,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,.,1,.,1,1,1,.,.,.,.,.,.,1,1,.,.,.,1,0,1,1,0
579,3043,.,"Goodstart Phase 1",.,2009-10-05,5,2,"2014-11-21 10:54:45",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,.,1,1,1,1,1,1,1,1,.,1,.,.,1,.,1,.,.,1,.,1,1,1,1,.,1,0,0,1,0,0
427,4020,.,"Goodstart Phase 1",.,2011-08-24,3,1,"2014-11-21 10:47:24",11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
578,3040,.,"Goodstart Phase 1",.,2009-04-24,5,2,"2014-11-21 10:35:45",38,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,1,1,.,1,.,.,.,1,.,1,.,.,1,.,.,1,1,0,0,0,0,0
426,4016,.,"Goodstart Phase 1",.,2011-06-24,3,2,"2014-11-21 10:24:04",15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
577,3038,.,"Goodstart Phase 1",.,2009-09-20,5,2,"2014-11-21 10:15:03",40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,1,1,1,.,1,.,0,0,1,0,0
425,4014,.,"Goodstart Phase 1",.,2010-10-17,4,1,"2014-11-21 09:53:09",30,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
576,3045,.,"Goodstart Phase 1",.,2009-05-30,5,2,"2014-11-21 09:48:01",35,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,1,.,1,1,1,1,1,1,1,1,.,.,1,.,1,1,.,1,.,.,.,.,.,.,.,.,1,.,0,0,1,0,0
575,3017,.,"Goodstart Phase 1",.,2011-08-04,3,2,"2014-11-21 09:25:51",24,1,1,1,1,1,1,1,1,1,1,.,.,.,1,.,.,1,.,1,1,1,.,.,1,1,.,1,.,1,.,.,1,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,1,0
424,4059,.,"Goodstart Phase 1",.,.,.,2,"2014-11-21 09:21:52",35,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
574,3031,.,"Goodstart Phase 1",.,2010-12-18,3,1,"2014-11-21 09:05:56",32,1,1,1,1,1,1,1,1,1,1,1,1,.,1,1,1,1,.,1,1,1,1,.,1,1,1,1,1,1,1,.,1,.,1,.,1,1,.,1,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0
573,2014,.,"Goodstart Phase 1",.,2010-11-15,4,1,"2014-11-21 08:45:36",28,1,1,1,1,1,1,1,1,1,1,1,1,.,1,.,1,1,1,1,1,1,.,.,1,1,1,1,1,.,1,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0
52,"test lysh",.,"Goodstart Phase 1",.,.,.,.,"2014-11-18 23:01:51",53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.,.
